name,degree,ecc,clos,betw,eigen,hub,trans,PR,triangles_numb,motif1,motif2,motif3,motif5,strength
ENSG00000103275,812,4,1.17124682738515e-05,30968.9898265859,0.0024392139273655,0.0024392139273641,0.115311025128619,0.0004660275707325,37968,325,2005,4147,137,239.2
ENSG00000103313,75,4,1.07316057594382e-05,39539.1964146701,0.0001998210536037,0.0001998210536036,0.236396396396396,2.87305598554208e-05,656,5,250,247,1,52.4
ENSG00000103316,54,5,1.12711743098378e-05,0.0,0.0001831236973124,0.0001831236973123,0.27183787561146,4.63101942679633e-05,389,124380,203770,137820,113700,10615.0
ENSG00000103319,77,5,1.03156059644834e-05,36.2217165979148,0.0002627325011982,0.0002627325011981,0.253588516746411,3.23769716475487e-05,742,12262,25676,33457,1731,3849.1
ENSG00000103342,123,4,1.13389226662796e-05,2070.2736182837,0.0003389066076391,0.0003389066076389,0.180194588831134,8.58095602760333e-05,1352,71,1503,2500,20,420.6
ENSG00000103363,220,5,1.04504783183926e-05,267.996482080725,0.0006940490485728,0.0006940490485724,0.108136156081362,0.0001753134264168,2605,76115,204450,182670,59252,17274.0
ENSG00000103375,884,4,1.08291677134862e-05,2946.7201597895,0.0330585312889393,0.0330585312889375,0.46568157709987,0.0001190188800153,181749,976,8177,15577,259,1859.6
ENSG00000103381,7,5,2.2546216361607e-06,0.0,1.06348499014392e-05,1.06348499014274e-05,0.142857142857143,1.87073601848671e-05,3,140,2850,6060,31,1018.1
ENSG00000103460,8,5,3.74695325863162e-06,0.0,1.17596003125877e-05,1.17596003125744e-05,0.0,1.52769429631155e-05,0,497,4723,6762,73,614.2
ENSG00000103479,193,4,1.07127400189401e-05,2684.88091154049,0.000725484655688,0.0007254846556877,0.278713298791019,0.0001199669320819,5164,44940,97498,113330,20097,5799.8
ENSG00000103485,416,4,1.01844609568505e-05,101.3661174089,0.0353762122684989,0.0353762122684981,0.508028266913809,0.0002017526910985,43853,5998,18847,25587,1554,1369.4
ENSG00000103495,45,5,3.50006230110925e-06,0.0,8.48394376458133e-05,8.48394376457349e-05,0.16969696969697,3.24345350461528e-05,168,73,1094,1117,2,274.3
ENSG00000103510,185,4,1.13261442520384e-05,1519.91715512769,0.0003244333766497,0.0003244333766494,0.249471210340776,9.14419171107572e-05,4246,8225,23425,21414,1257,2370.7
ENSG00000103550,49,5,1.1281575720244e-05,0.0,8.49476781382364e-05,8.49476781381542e-05,0.304421768707483,2.87622694447658e-05,358,1059,6657,5387,319,1033.8
ENSG00000103591,22,5,2.23078695694581e-06,0.0,0.0001425976257604,0.0001425976257603,0.173160173160173,2.91830167521207e-05,40,2840,8028,8678,537,1041.7
ENSG00000103647,19,5,1.13054390467254e-05,0.0,2.09005773648839e-05,2.09005773648517e-05,0.146198830409357,1.8415132920439e-05,25,177690,129950,123630,40814,17890.0
ENSG00000103657,70,4,3.99345074078543e-06,0.0,0.0003767945684389,0.0003767945684388,0.241821946169772,4.79234341496497e-05,584,815,8207,10808,511,1424.5
ENSG00000103811,62,5,1.1241411561567e-05,0.0,0.001325460271106,0.0013254602711059,0.267054468535167,6.95583274171423e-05,505,1,177,609,0,2.0
ENSG00000103852,14,5,9.73284318735042e-06,0.0,4.81602218791184e-05,4.81602218790921e-05,0.0659340659340659,1.902724612295e-05,6,205,3872,7264,133,541.6
ENSG00000103932,58,5,9.692044963335e-06,12542.1281235187,0.0001552053898266,0.0001552053898265,0.177858439201452,3.26982106599188e-05,294,66186,79154,103640,42657,2990.4
ENSG00000103966,87,4,1.12391626374269e-05,0.0,0.0002796906703044,0.0002796906703043,0.136861801657311,4.93990648031529e-05,512,2048,10106,13174,252,5548.6
ENSG00000104047,1,5,6.63788039203323e-07,0.0,4.36828739716949e-05,4.36828739716902e-05,,1.39309853746102e-05,0,156,985,1139,100,259.4
ENSG00000104055,16,5,9.03672978822418e-06,1522.15588531611,4.26176515230653e-05,4.26176515230376e-05,0.0666666666666667,1.8617473548703e-05,8,8105,12716,12553,3386,435.3
ENSG00000104154,26,5,5.73970440522311e-06,0.0,1.56012310943493e-05,1.56012310943063e-05,0.0276923076923077,2.16444141481031e-05,9,13214,24668,31466,5740,2978.0
ENSG00000104177,104,5,1.04905045198339e-05,14066.4422190876,0.0001966916123613,0.0001966916123612,0.278752800597461,7.61805629374109e-05,1493,286,2517,1877,31,692.3
ENSG00000104219,164,5,2.42541956120257e-06,0.0,0.0075230112809549,0.0075230112809546,0.902364207691157,9.98865788052849e-05,12061,2,632,513,1,119.9
ENSG00000104221,129,5,1.04700530308186e-05,570.542674896867,0.0003130471273589,0.0003130471273587,0.170300387596899,5.91213700217074e-05,1406,57475,66645,79832,16866,4580.2
ENSG00000104228,71,5,1.04441151066814e-05,12722.5690832033,0.0001279783849084,0.0001279783849083,0.161368209255533,3.71248131704874e-05,401,162,2000,4158,11,354.2
ENSG00000104299,67,5,1.12661077175091e-05,56.2321067531036,0.0002211143402839,0.0002211143402838,0.305291723202171,3.81169814872374e-05,675,458,844,2064,351,306.4
ENSG00000104313,365,4,1.05679981992131e-05,0.0,0.0219724160133891,0.0219724160133882,0.416438356164384,6.12912078695696e-05,27664,1140,3294,5322,1011,1359.2
ENSG00000104320,294,4,1.0604240211491e-05,3538.78891747725,0.0006493902664868,0.0006493902664862,0.186482784239976,0.0001545086619099,8032,111,2711,4803,19,275.1
ENSG00000104325,507,4,1.12552407214609e-05,2213.63443321205,0.0952515519624328,0.0952515519624313,0.530915015864849,0.0003533402988086,68101,13319,27684,32731,3104,2246.1
ENSG00000104327,46,5,1.12559628463179e-05,0.0,0.0004715355604336,0.0004715355604335,0.164251207729469,0.0001154718410673,170,2821,9604,16089,1274,1717.5
ENSG00000104332,52,5,9.89056094316389e-06,0.0,0.0001911930093491,0.000191193009349,0.150075414781297,5.50509424548184e-05,199,33364,77408,81517,16017,5420.0
ENSG00000104341,20,5,2.5605932382414e-06,0.0,3.12661471378765e-05,3.12661471378424e-05,0.2,2.3887250895488e-05,38,21332,33541,16159,2454,626.2
ENSG00000104368,299,4,1.06366005424666e-05,6327.36240496621,0.0004750415917783,0.0004750415917778,0.173441673587574,0.0001425863592726,7727,11076,23298,29539,2630,5596.1
ENSG00000104408,363,4,1.15379778309294e-05,4733.26707997199,0.0044340330016042,0.0044340330016036,0.16276273533933,0.0002864570063562,10694,6293,14138,19465,1370,4803.8
ENSG00000104419,178,4,1.13716223438733e-05,3264.18381982228,0.0029413001074677,0.0029413001074673,0.162127848663747,0.0002137571708762,2554,42599,38802,72653,9645,3281.1
ENSG00000104427,17,5,1.13051834266011e-05,12534.0,5.56642983136774e-05,5.56642983136461e-05,0.198529411764706,2.18667678084022e-05,27,82,1350,2684,31,326.7
ENSG00000104447,39,5,5.00354751518864e-06,0.0,7.78894534323311e-05,7.78894534322655e-05,0.198380566801619,2.45043152371472e-05,147,96497,298700,241820,89061,15642.0
ENSG00000104611,79,4,1.03807234118531e-05,139.797736547466,0.0001384081088001,0.0001384081087999,0.216812723141837,3.51133070144987e-05,668,14,799,1032,1,330.3
ENSG00000104643,41,5,1.01998871892477e-05,0.0,0.0001038921584631,0.0001038921584631,0.120731707317073,2.58116489368003e-05,99,3397,7464,2285,39,131.2
ENSG00000104660,11,5,2.37288288422964e-06,0.0,1.13951363988831e-05,1.13951363988645e-05,0.109090909090909,2.18265536019355e-05,6,0,118,35,0,1.0
ENSG00000104679,4,5,3.09734458454106e-06,0.0,1.10967221535001e-05,1.10967221534934e-05,0.0,1.35452947314118e-05,0,69107,165790,145240,38185,9580.9
ENSG00000104714,1,5,1.4580655960384e-06,0.0,4.22996338087343e-06,4.22996338087165e-06,,1.26726494814336e-05,0,5137,12244,14842,1152,1118.4
ENSG00000104723,33,5,4.09805330174003e-06,0.0,0.0001172842808074,0.0001172842808074,0.178030303030303,2.88486839662146e-05,94,87495,239100,203540,47593,11999.0
ENSG00000104728,20,5,1.12921493590012e-05,368.511635035684,9.87879025875618e-06,9.87879025872312e-06,0.0631578947368421,1.86598268575436e-05,12,4643,9362,12685,3787,1659.7
ENSG00000104738,246,5,1.14761548454621e-05,4401.60052707863,0.000570577594701,0.0005705775947006,0.189148830263813,7.74727102520874e-05,5700,140,390,1588,0,184.1
ENSG00000104760,79,5,1.04273329593396e-05,105185.416183304,0.0001139299090934,0.0001139299090933,0.0288867250892567,3.23783453194842e-05,89,89265,293530,230800,66266,15258.0
ENSG00000104763,894,4,1.14589934191001e-05,13431.6730297962,0.068967394831866,0.0689673948318642,0.455283575209622,0.0004535440132646,181736,73425,182410,151300,60928,13899.0
ENSG00000104765,97,4,1.12495809531095e-05,1590.79491718169,0.0006706007716121,0.0006706007716119,0.210910652920962,9.98849621204082e-05,982,222,2325,4970,68,406.7
ENSG00000104808,607,4,9.20931577546584e-06,0.0,0.0766495841287672,0.0766495841287656,0.706537045796837,0.0002210086283196,129947,74166,73271,72478,42936,3594.6
ENSG00000104814,563,4,1.11948485784782e-05,32160.1529431159,0.0048646466848409,0.0048646466848399,0.411743140142728,0.0001053513028266,65139,834,7572,14398,133,1183.0
ENSG00000104852,331,4,1.13858906043631e-05,2479.46492296113,0.0009856070036261,0.0009856070036256,0.213805731026275,0.0002317134115497,11677,206,3239,5767,25,574.8
ENSG00000104870,133,5,1.14916903587016e-05,21586.2777083979,0.0004905564409322,0.0004905564409319,0.151287309182046,9.82527369168445e-05,1328,8448,16029,16870,991,2882.7
ENSG00000104880,137,5,1.03800230228911e-05,27.052094474326,0.0001008040959045,0.0001008040959042,0.576857020180335,6.1101067139953e-05,5374,1678,5361,8948,142,1122.7
ENSG00000104897,316,4,1.07592246902688e-05,1117.40052347555,0.0007864198502079,0.0007864198502074,0.250090415913201,0.0001419333940866,12447,389,4465,10456,197,1323.7
ENSG00000104938,71,5,1.06167030465689e-05,10469.3119545092,4.4816828858204e-05,4.48168288580906e-05,0.246277665995976,2.44459363043288e-05,612,867,2396,5087,56,752.0
ENSG00000104976,100,5,1.02514895414304e-05,0.0,5.17050974593114e-05,5.1705097459147e-05,0.315959595959596,4.44300009168359e-05,1564,39964,55577,23401,9710,672.8
ENSG00000105053,383,4,1.03490742753061e-05,66.2703843586268,0.0066068159847298,0.0066068159847291,0.503328639973754,0.0001270142882308,36820,638,4418,8475,157,943.5
ENSG00000105063,61,4,4.52174825257049e-06,0.0,0.0004606198054793,0.0004606198054792,0.130054644808743,3.53515910909177e-05,238,3,744,1783,0,65.9
ENSG00000105122,76,5,1.13114494491324e-05,12536.0,6.62371565180902e-05,6.62371565179625e-05,0.842105263157895,2.76312936430686e-05,2400,23812,38433,46488,7063,8589.4
ENSG00000105136,20,5,3.74968736981591e-06,0.0,1.65946413195495e-05,1.65946413195169e-05,0.268421052631579,3.73422492559916e-05,51,31034,47660,62110,10403,11760.0
ENSG00000105143,454,4,1.05915822341037e-05,0.0,0.0294824085284822,0.0294824085284811,0.59960517742704,7.84798986571804e-05,61658,46372,54742,95464,9587,4131.2
ENSG00000105146,210,5,9.62393511157946e-06,0.0,0.0041263979278471,0.0041263979278467,0.414399635452267,5.34224087583545e-05,9094,11115,21708,24458,2521,940.7
ENSG00000105176,133,5,1.04017466612994e-05,0.0,0.000574427081168,0.0005744270811678,0.204260651629073,7.51026247078816e-05,1793,1298,3552,4137,1001,1539.8
ENSG00000105193,365,4,1.15939743796354e-05,14423.2102023376,0.0041984774295123,0.0041984774295116,0.302393496914045,0.0002944125527976,20088,10965,29950,43942,9935,6323.8
ENSG00000105223,355,4,1.13868500101343e-05,423.219822675657,0.0266050225366867,0.0266050225366859,0.469579056258455,0.0001235612681228,29506,2661,2855,668,245,9.4
ENSG00000105245,169,4,1.03561050274747e-05,7204.53714347221,0.0002747220716206,0.0002747220716203,0.214144829529445,5.30853089468913e-05,3040,17,1383,2957,4,147.0
ENSG00000105258,1100,4,1.13537534373489e-05,2090.7426961764,0.0094097326984397,0.0094097326984378,0.175003722392257,0.0002578519778415,105781,103750,172380,119540,180480,10448.0
ENSG00000105287,415,4,1.13825728257009e-05,1114.17816519368,0.0053575313405397,0.0053575313405389,0.441778709039055,0.0001057376213901,37951,848,3055,3879,57,279.8
ENSG00000105298,25,5,1.1245102757749e-05,0.0,1.69763506902397e-05,1.69763506901988e-05,0.123333333333333,2.1701343955801e-05,37,43402,36194,56809,7643,8159.5
ENSG00000105323,236,4,1.14122030687414e-05,2722.900227712,0.0009262927799467,0.0009262927799463,0.213775694194014,0.0001424268796346,5928,7133,11442,15298,1216,2093.6
ENSG00000105372,268,4,1.07249417099418e-05,1392.69695238615,0.0025842184664023,0.0025842184664018,0.265694001900609,0.0001655706952386,9506,2419,9376,12427,251,3350.0
ENSG00000105388,76,5,1.05135556529811e-05,20775.2841297088,1.28685752499801e-05,1.28685752498566e-05,0.283508771929825,2.43705410918396e-05,808,39471,20441,7580,3503,420.9
ENSG00000105393,63,4,1.05453195653641e-05,692.203243498911,0.0004361917949613,0.0004361917949612,0.0952380952380952,4.71545060491432e-05,186,12293,29012,27634,2312,1588.9
ENSG00000105401,537,4,1.16319375783702e-05,5799.34124992361,0.0034435117655723,0.0034435117655713,0.170766280330193,0.0003325244891379,24576,63191,180050,440340,279830,3488.9
ENSG00000105402,141,5,1.13165313020914e-05,1017.49193054344,0.0006833642353593,0.0006833642353591,0.1790273556231,0.0001131946171165,1767,3085,5649,3272,191,521.8
ENSG00000105426,499,4,1.08398146391697e-05,12073.0056701542,0.0250538495517879,0.0250538495517869,0.340536494676099,0.0001373251804455,42312,24677,39487,36291,8314,1389.8
ENSG00000105429,34,5,1.04514940933381e-05,128.359800337499,1.32690185512915e-05,1.32690185512353e-05,0.338680926916221,2.83870289225209e-05,190,77,2209,3331,43,897.1
ENSG00000105472,69,5,1.04609075883424e-05,13266.807807567,3.62431183464717e-05,3.62431183463611e-05,0.0980392156862745,3.18426866923548e-05,230,143,2288,4670,9,187.9
ENSG00000105499,278,4,1.04120571621938e-05,0.0,0.0219944935537693,0.0219944935537686,0.720826948549464,5.45476980138773e-05,27754,2340,8370,10846,709,2826.1
ENSG00000105552,61,5,1.12483788274015e-05,0.0,0.0018896407878689,0.0018896407878688,0.390163934426229,3.95820788616023e-05,714,7005,17135,23011,2084,2347.5
ENSG00000105607,85,5,1.1232219396695e-05,0.0,0.0053578109491116,0.0053578109491115,0.305042016806723,5.54546647502991e-05,1089,46922,65820,64036,15309,11290.0
ENSG00000105669,155,4,1.13126778918599e-05,5627.6733973784,0.0008478809438259,0.0008478809438256,0.139924591537495,0.0001185713018756,1670,292980,248620,121790,279300,28986.0
ENSG00000105671,54,4,1.04418685514936e-05,223.711914821268,0.0001649790343456,0.0001649790343455,0.259259259259259,3.295492265819e-05,371,16593,32755,33336,17300,3991.5
ENSG00000105679,959,4,1.07892090646619e-05,75518.2805540177,0.046882941665795,0.0468829416657931,0.408471768391309,0.0001597302239664,187636,65764,163370,261980,193530,2945.6
ENSG00000105699,136,4,1.12669835693579e-05,0.0,0.000128535345324,0.0001285353453237,0.34880174291939,4.81054625856648e-05,3202,1000,6907,9864,684,1221.4
ENSG00000105708,3,6,3.48012985060499e-06,0.0,1.87366128097762e-07,1.873661280929e-07,0.0,1.68284708974725e-05,0,1146,5742,9934,266,1239.4
ENSG00000105722,84,5,1.03896535673915e-05,701.992470354915,0.0001623591248451,0.000162359124845,0.262765347102697,5.04968032219118e-05,916,146,2827,3677,56,316.4
ENSG00000105738,58,5,1.04214214401988e-05,713.547809613678,0.0001086426288355,0.0001086426288354,0.306715063520871,3.30782012332498e-05,507,35650,102540,93874,23039,1710.6
ENSG00000105819,71,5,1.12713902809056e-05,933.788846390181,0.0012730480321844,0.0012730480321843,0.0945674044265594,8.29150588508101e-05,235,24386,39005,44440,4862,6544.1
ENSG00000105825,53,5,9.89241014723863e-06,0.0,9.47433301793449e-06,9.47433301784816e-06,0.515965166908563,2.28610551270441e-05,711,1,82,17,2,59.8
ENSG00000105852,4,5,1.12420434437527e-05,0.0,9.9354576502191e-06,9.93545765021272e-06,0.333333333333333,1.29057315822474e-05,2,139,1906,3239,51,631.2
ENSG00000105855,83,5,2.21250587973432e-06,0.0,8.32091811302379e-05,8.32091811300988e-05,0.339994122832795,7.79709239562295e-05,1157,872,3910,5281,294,458.3
ENSG00000105866,61,5,5.99436290112785e-06,11.75,4.62484464285411e-05,4.62484464284408e-05,0.0961748633879781,3.88479947443776e-05,176,63757,130170,128150,147580,10607.0
ENSG00000105894,141,4,1.13024362401316e-05,13755.6136945298,0.0004504464890618,0.0004504464890616,0.0571428571428571,8.78507978104277e-05,564,90,821,987,2,126.5
ENSG00000105967,77,5,1.03021199702475e-05,593.468696541501,9.30576545617091e-05,9.3057654561583e-05,0.276144907723855,4.68985639524294e-05,808,2983,10194,16238,452,2563.9
ENSG00000105971,61,4,1.13123835531518e-05,0.0,0.0002080079819986,0.0002080079819985,0.345901639344262,2.87451253097816e-05,633,8530,23775,48166,2951,1965.6
ENSG00000105974,499,4,1.16305306080674e-05,46395.1517134141,0.0009975447030834,0.0009975447030826,0.155467561629283,0.0001401935520869,19317,611,3630,8050,76,1041.4
ENSG00000105983,24,4,3.07433117925194e-06,0.0,0.0001002183647155,0.0001002183647155,0.0652173913043478,2.68048021779655e-05,18,747,5009,8141,183,42.0
ENSG00000105989,25,5,9.12566959600631e-06,1046.29254819843,5.03197767102427e-05,5.03197767102007e-05,0.246666666666667,2.11308738668436e-05,74,5953,13290,14827,1759,2385.1
ENSG00000106025,4,5,1.71655460712089e-06,0.0,3.9538322047375e-07,3.95383220467236e-07,0.166666666666667,1.59774069399487e-05,1,1308,3728,3319,589,434.7
ENSG00000106034,13,5,7.160656488987e-06,0.0,6.36777670004528e-05,6.36777670004283e-05,0.692307692307692,1.67747085378713e-05,54,53332,51565,51740,10047,2771.6
ENSG00000106049,267,4,1.12460512302618e-05,0.0,0.03523231154748,0.0352323115474795,0.747740136859001,0.0001608554195802,26553,21,485,668,0,191.2
ENSG00000106070,519,4,1.15231136374897e-05,13324.005339445,0.0018658587933731,0.0018658587933722,0.180418238221706,0.0002553874363281,24252,2806,11423,18766,377,1378.5
ENSG00000106080,35,5,6.17323581266946e-06,0.0,5.55742473761402e-05,5.55742473760832e-05,0.157983193277311,2.47495340582481e-05,94,3006,5866,8473,964,1624.4
ENSG00000106086,9,5,1.00014302045193e-05,0.0,1.36029699848648e-05,1.36029699848499e-05,0.0833333333333333,1.87416563015186e-05,3,268,2356,4174,26,362.7
ENSG00000106105,162,5,2.28494132270678e-06,0.0,0.0067547512859266,0.0067547512859262,0.491756767119086,7.59648982936755e-05,6413,26757,57110,59624,14449,7747.7
ENSG00000106113,13,5,8.83731041759841e-06,0.0,4.47510926223149e-05,4.47510926222911e-05,0.525641025641026,1.57952361358553e-05,41,636,2240,4851,19,276.0
ENSG00000106123,339,4,1.03709695819462e-05,1382.78842974166,0.004310182733778,0.0043101827337773,0.331360946745562,7.86250420449655e-05,18984,6154,15226,24333,1058,1673.6
ENSG00000106144,110,4,9.88228225379285e-06,111.395590299855,0.0002594022108836,0.0002594022108834,0.307089241034195,4.73796605914875e-05,1841,4174,11930,14903,983,2783.9
ENSG00000106211,514,4,1.16139702124892e-05,37976.1585224969,0.0027937511320624,0.0027937511320615,0.112317109245227,0.0004261091158186,14808,44005,85154,105460,15580,8401.3
ENSG00000106245,134,4,1.03530707725565e-05,223.325050824519,0.0007809637298496,0.0007809637298494,0.139827179890024,0.0001130610122952,1246,124940,137890,160140,60068,13017.0
ENSG00000106263,277,4,1.13985444058794e-05,1678.04412179163,0.001104046338602,0.0011040463386015,0.202401506827814,0.0001544603530636,7737,16,1645,1288,5,92.9
ENSG00000106266,76,5,1.02044252510544e-05,205.828616916602,0.0001482369256982,0.0001482369256981,0.307017543859649,4.21190466836439e-05,875,6963,10730,12888,1526,535.4
ENSG00000106290,235,4,1.1424732718378e-05,3387.24392782897,0.0004396163807026,0.0004396163807022,0.211056555737407,0.0001133922600541,5803,26,1341,2467,10,159.9
ENSG00000106355,92,5,1.04535808741284e-05,4205.92906447696,0.0001223298636187,0.0001223298636185,0.211419015766842,6.80774574544738e-05,885,520,5032,4864,39,527.7
ENSG00000106397,1096,4,1.14979269237756e-05,91767.0084693681,0.0372911810434144,0.0372911810434125,0.285204812852048,0.0002497046697897,171140,166,2493,1487,26,283.1
ENSG00000106399,414,4,1.09964184665055e-05,9319.48534102374,0.0020124580575604,0.0020124580575597,0.109473511831655,0.000273532690133,9359,28,709,1809,0,160.6
ENSG00000106415,7,5,9.79384926678349e-06,0.0,9.2940039535268e-06,9.29400395351489e-06,0.285714285714286,1.42358395082042e-05,6,5,781,2213,1,109.3
ENSG00000106436,9,5,1.1265549274386e-05,507.369548372396,5.85382930037779e-05,5.85382930037601e-05,0.527777777777778,1.46080406569014e-05,19,4376,10110,14994,2201,1194.2
ENSG00000106443,16,5,1.13105922565423e-05,328.431379472648,2.70505155340358e-05,2.70505155340086e-05,0.216666666666667,1.78228796354185e-05,26,6739,8086,11855,717,1018.1
ENSG00000106459,51,5,1.12411714649607e-05,508.233897739854,9.39321633938068e-05,9.39321633937213e-05,0.112941176470588,3.29663402790811e-05,144,171,2780,6624,39,579.2
ENSG00000106462,25,5,4.6212130314507e-06,0.0,0.0001776868728855,0.0001776868728855,1.0,1.58025777370617e-05,300,25278,54468,60158,7659,8275.7
ENSG00000106477,4,5,3.75309442635416e-06,0.0,2.00763702113749e-06,2.00763702113073e-06,0.166666666666667,1.33737555855012e-05,1,1,142,70,0,27.8
ENSG00000106483,135,5,1.009086826876e-05,21745.5581658604,9.85996070414949e-05,9.85996070412679e-05,0.155555555555556,5.12922943227947e-05,1407,14,888,806,1,396.4
ENSG00000106537,5,5,7.81827819622964e-06,0.0,4.28778717803292e-05,4.28778717803182e-05,0.2,1.4537041098959e-05,2,39099,48390,25596,9853,904.9
ENSG00000106571,185,4,1.14481706968044e-05,62747.8383607718,0.000358526939982,0.0003585269399817,0.148061104582844,5.98665897207288e-05,2520,400,4708,9123,56,772.8
ENSG00000106588,201,4,1.06274330179465e-05,739.534921465109,0.0010777597912192,0.0010777597912188,0.218756218905473,0.0001539355092573,4397,11995,26251,29029,4559,1582.2
ENSG00000106615,275,5,1.14152905533905e-05,3221.46188492726,0.0019841673769132,0.0019841673769127,0.385613802256138,0.0001658655107317,14528,94,1055,1455,2,286.8
ENSG00000106628,182,4,9.62202751514988e-06,0.0,0.001759929628853,0.0017599296288527,0.325784712525044,7.19615604726435e-05,5366,606,3822,9848,73,1235.1
ENSG00000106633,170,5,1.01358713555207e-05,7.0,0.0031368209228118,0.0031368209228115,0.573407587887226,4.42873803874392e-05,8237,5222,8354,10586,455,580.4
ENSG00000106635,26,5,9.7875035112669e-06,0.0,3.52371892520956e-05,3.52371892520517e-05,0.329230769230769,2.55378168261387e-05,107,389,5561,8341,80,504.7
ENSG00000106636,305,5,1.04914290270564e-05,2711.19528971502,0.0078145461254441,0.0078145461254435,0.291522864538395,0.000195617152011,13515,0,345,1048,0,31.1
ENSG00000106683,210,5,7.13089760886698e-06,0.0,0.0046624928018644,0.0046624928018639,0.414399635452267,6.06405798492115e-05,9094,39480,81680,86220,21658,8429.5
ENSG00000106688,506,4,1.05197271182785e-05,4356.50947933949,0.0446539323415784,0.0446539323415773,0.499103823425821,0.0002206912303434,63768,2631,8681,10948,1462,1249.4
ENSG00000106692,5,5,9.77403410551461e-06,0.0,1.51458392407225e-06,1.51458392406399e-06,0.0,1.41109912268022e-05,0,100,1491,2290,4,437.6
ENSG00000106772,21,5,1.02285257216736e-05,0.0,5.67936121616254e-05,5.67936121615892e-05,0.185714285714286,2.16288899006401e-05,39,79166,90130,85785,46745,5756.3
ENSG00000106780,6,5,3.70516793117885e-06,0.0,1.05345648575642e-06,1.05345648574657e-06,0.466666666666667,1.51377223865729e-05,7,2633,4836,8746,579,675.7
ENSG00000106809,15,5,1.12468354216832e-05,0.0,1.25342183372644e-05,1.25342183372386e-05,0.438095238095238,1.57931224495092e-05,46,337,2076,2822,104,763.4
ENSG00000106823,130,5,1.03458407650956e-05,1139.99614609772,0.0001044619210579,0.0001044619210577,0.211449016100179,6.84257290210014e-05,1773,2160,3947,9042,121,1092.9
ENSG00000106829,67,5,9.84331412574638e-06,219.225546598583,0.0001195710973267,0.0001195710973266,0.0764360018091361,3.51270398325193e-05,169,4347,9585,11905,1696,641.2
ENSG00000106868,17,5,1.03558798096589e-05,331.210663682595,9.86438448522443e-06,9.86438448519655e-06,0.220588235294118,2.19463439795773e-05,30,0,32,9,0,11.1
ENSG00000107020,6,5,2.62875234681889e-06,0.0,2.89550975735623e-05,2.89550975735515e-05,0.133333333333333,1.55024154983173e-05,2,10007,18506,22450,1464,3098.7
ENSG00000107104,47,5,1.12436108181526e-05,0.0,0.0005216081146389,0.0005216081146388,0.242368177613321,3.65839612235969e-05,262,10005,19687,23489,1239,1744.6
ENSG00000107164,85,5,1.03402992482602e-05,0.0,0.0003510305662165,0.0003510305662164,0.19859943977591,6.05545148354423e-05,709,693,2753,5953,35,921.6
ENSG00000107165,68,5,1.04299539934729e-05,1247.0418116513,0.0167027735351817,0.0167027735351814,0.301580333625988,3.43945382601146e-05,687,52892,52363,78649,45602,4441.6
ENSG00000107186,83,4,1.0386448592792e-05,1590.09374440803,0.0004566511978523,0.0004566511978522,0.186600058771672,6.14244865427969e-05,635,77,638,1645,69,271.1
ENSG00000107201,115,5,1.05843850683963e-05,382.183198140186,0.0001094517456775,0.0001094517456773,0.216018306636156,5.07576431364479e-05,1416,66,2052,2475,14,288.3
ENSG00000107242,236,5,1.01561508188397e-05,0.0,0.0045388594129442,0.0045388594129437,0.549404976559683,6.72557735668707e-05,15235,45,1153,1021,4,319.9
ENSG00000107249,21,5,9.52744810160833e-06,0.0,0.0003301143975696,0.0003301143975695,0.257142857142857,2.1721542036201e-05,54,47097,70955,113120,10602,7178.0
ENSG00000107371,66,4,1.13082772065841e-05,47.0193374945781,0.0001087778691318,0.0001087778691317,0.206060606060606,4.23343086832433e-05,442,150,789,1039,178,303.6
ENSG00000107438,110,5,1.13220407299093e-05,896.32178189946,0.000150271644548,0.0001502716445478,0.152460383653044,4.17888020857609e-05,914,141750,167850,126180,114820,21073.0
ENSG00000107518,5,5,5.79390388608733e-06,0.0,1.41479050454232e-06,1.41479050453412e-06,0.0,1.39813274514154e-05,0,1384,2291,3663,28,285.5
ENSG00000107554,221,4,1.03534995346102e-05,13052.4608673941,0.000166965256947,0.0001669652569467,0.338790621143562,7.72756111262382e-05,8236,20,876,1560,1,7.0
ENSG00000107581,302,4,1.15259160221759e-05,5594.46882303029,0.0013704499746342,0.0013704499746336,0.180062044839497,0.0001864214672655,8184,23690,52945,52061,10582,187.0
ENSG00000107614,40,5,5.24889471399567e-06,0.0,0.0002164045239996,0.0002164045239996,0.657692307692308,2.10184854386941e-05,513,35416,78288,90690,13823,5969.3
ENSG00000107643,793,4,1.16716076472373e-05,27376.6184763122,0.0097377474232325,0.009737747423231,0.254626975938451,0.0003698661363208,79960,83,2052,2124,37,367.0
ENSG00000107669,26,5,1.12662473369408e-05,2486.84500760033,4.51899757257825e-05,4.51899757257393e-05,0.0646153846153846,3.26378390387528e-05,21,1,339,442,0,2.0
ENSG00000107679,320,4,1.07495442193251e-05,12458.9989085186,0.0008593518809065,0.0008593518809059,0.189949059561129,0.0001949932598584,9695,6366,8564,7838,1031,400.4
ENSG00000107738,70,5,1.03288499238764e-05,122.970913948525,1.31278983969433e-05,1.3127898396831e-05,0.336231884057971,2.87787917690382e-05,812,127,1799,2628,44,432.3
ENSG00000107771,38,5,9.86408280305671e-06,0.0,8.48641067987014e-05,8.48641067986352e-05,0.230440967283073,3.13916798208161e-05,162,125,4125,9800,85,498.5
