A,B,weight
ENSG00000087008,ENSG00000058729,45.8
ENSG00000087008,ENSG00000096968,34.0
ENSG00000087008,ENSG00000160446,28.0
ENSG00000087008,ENSG00000163812,51.2
ENSG00000087008,ENSG00000102755,37.2
ENSG00000087008,ENSG00000106123,22.0
ENSG00000087008,ENSG00000175048,32.4
ENSG00000087008,ENSG00000175893,37.4
ENSG00000087008,ENSG00000177054,33.6
ENSG00000087008,ENSG00000177669,18.6
ENSG00000087008,ENSG00000184307,27.8
ENSG00000087008,ENSG00000116106,29.0
ENSG00000087008,ENSG00000186908,30.4
ENSG00000087008,ENSG00000125508,19.0
ENSG00000087008,ENSG00000133216,22.6
ENSG00000087008,ENSG00000136573,18.6
ENSG00000087008,ENSG00000086232,82.6
ENSG00000087008,ENSG00000142627,23.6
ENSG00000087008,ENSG00000087095,44.6
ENSG00000087008,ENSG00000143322,28.4
ENSG00000087008,ENSG00000087586,20.8
ENSG00000087008,ENSG00000143479,25.0
ENSG00000087008,ENSG00000145242,20.4
ENSG00000087008,ENSG00000148053,43.6
ENSG00000087008,ENSG00000151422,29.2
ENSG00000087008,ENSG00000153208,41.4
ENSG00000087008,ENSG00000095777,20.2
ENSG00000087008,ENSG00000097046,23.0
ENSG00000087008,ENSG00000099875,34.2
ENSG00000087008,ENSG00000162434,60.6
ENSG00000087008,ENSG00000100784,27.6
ENSG00000087008,ENSG00000168078,18.6
ENSG00000087008,ENSG00000173517,31.8
ENSG00000087008,ENSG00000174292,23.8
ENSG00000087008,ENSG00000104814,19.2
ENSG00000087008,ENSG00000105053,41.8
ENSG00000087008,ENSG00000179335,41.0
ENSG00000087008,ENSG00000105146,19.4
ENSG00000087008,ENSG00000105287,28.6
ENSG00000087008,ENSG00000185483,23.2
ENSG00000087008,ENSG00000106683,25.2
ENSG00000087008,ENSG00000107643,58.8
ENSG00000087008,ENSG00000248099,18.6
ENSG00000087008,ENSG00000254087,24.2
ENSG00000087008,ENSG00000107968,24.6
ENSG00000087008,ENSG00000275342,20.2
ENSG00000087008,ENSG00000112079,43.6
ENSG00000087008,ENSG00000112144,29.4
ENSG00000087008,ENSG00000114738,39.0
ENSG00000087008,ENSG00000114904,41.8
ENSG00000087008,ENSG00000115170,62.0
ENSG00000087008,ENSG00000117020,44.2
ENSG00000087008,ENSG00000120539,29.2
ENSG00000087008,ENSG00000125834,23.6
ENSG00000087008,ENSG00000126583,20.4
ENSG00000087008,ENSG00000127564,18.6
ENSG00000087008,ENSG00000130413,34.0
ENSG00000087008,ENSG00000130758,28.0
ENSG00000087008,ENSG00000131791,31.0
ENSG00000087008,ENSG00000132356,60.0
ENSG00000087008,ENSG00000134058,39.0
ENSG00000087008,ENSG00000134070,25.6
ENSG00000087008,ENSG00000134318,41.4
ENSG00000087008,ENSG00000135409,18.6
ENSG00000087008,ENSG00000136098,28.6
ENSG00000087008,ENSG00000136807,43.6
ENSG00000087008,ENSG00000137275,43.4
ENSG00000087008,ENSG00000138395,19.0
ENSG00000087008,ENSG00000138696,37.2
ENSG00000087008,ENSG00000138756,34.4
ENSG00000087008,ENSG00000139567,28.0
ENSG00000087008,ENSG00000140992,53.8
ENSG00000087008,ENSG00000141639,27.6
ENSG00000087008,ENSG00000142149,28.8
ENSG00000087008,ENSG00000142731,19.2
ENSG00000087008,ENSG00000147613,22.4
ENSG00000087008,ENSG00000149311,33.6
ENSG00000087008,ENSG00000149554,21.6
ENSG00000087008,ENSG00000149930,43.0
ENSG00000087008,ENSG00000150457,39.2
ENSG00000087008,ENSG00000151292,51.0
ENSG00000087008,ENSG00000151414,50.8
ENSG00000087008,ENSG00000152332,74.4
ENSG00000087008,ENSG00000156970,18.6
ENSG00000087008,ENSG00000157106,27.8
ENSG00000087008,ENSG00000159792,44.6
ENSG00000087008,ENSG00000160469,21.4
ENSG00000087008,ENSG00000160551,45.8
ENSG00000087008,ENSG00000164896,43.4
ENSG00000087008,ENSG00000166483,29.6
ENSG00000087008,ENSG00000166484,33.4
ENSG00000087008,ENSG00000166851,18.6
ENSG00000087008,ENSG00000167657,33.2
ENSG00000087008,ENSG00000168038,29.4
ENSG00000087008,ENSG00000169302,31.2
ENSG00000087008,ENSG00000170312,20.0
ENSG00000087008,ENSG00000174672,21.4
ENSG00000087008,ENSG00000175634,31.8
ENSG00000087008,ENSG00000177169,33.6
ENSG00000087008,ENSG00000178999,18.6
ENSG00000087008,ENSG00000182541,33.4
ENSG00000087008,ENSG00000183049,23.0
ENSG00000087008,ENSG00000183765,22.4
ENSG00000087008,ENSG00000185386,24.0
ENSG00000087008,ENSG00000186716,51.2
ENSG00000087008,ENSG00000188130,23.2
ENSG00000087008,ENSG00000188191,29.4
ENSG00000087008,ENSG00000196730,42.2
ENSG00000087008,ENSG00000204435,100.8
ENSG00000087008,ENSG00000211455,36.4
ENSG00000087008,ENSG00000212122,18.6
ENSG00000087008,ENSG00000263528,19.4
ENSG00000087008,ENSG00000186009,18.6
ENSG00000087008,ENSG00000143921,18.6
ENSG00000087008,ENSG00000172340,43.6
ENSG00000087008,ENSG00000175198,60.6
ENSG00000087008,ENSG00000172613,13.1
ENSG00000087008,ENSG00000179115,24.6
ENSG00000087008,ENSG00000164116,19.9
ENSG00000087008,ENSG00000118363,37.3
ENSG00000087008,ENSG00000248098,32.7
ENSG00000087008,ENSG00000172296,19.4
ENSG00000087008,ENSG00000163399,300.6
ENSG00000087008,ENSG00000167325,35.8
ENSG00000087008,ENSG00000182866,19.0
ENSG00000087008,ENSG00000013503,19.2
ENSG00000087008,ENSG00000145321,22.6
ENSG00000087008,ENSG00000171848,18.6
ENSG00000087008,ENSG00000047315,35.5
ENSG00000087008,ENSG00000166562,24.0
ENSG00000087008,ENSG00000154518,146.4
ENSG00000087008,ENSG00000068654,18.1
ENSG00000087008,ENSG00000099817,43.3
ENSG00000087008,ENSG00000156411,104.6
ENSG00000087008,ENSG00000160471,9.3
ENSG00000087008,ENSG00000100142,34.4
ENSG00000087008,ENSG00000161281,14.3
ENSG00000087008,ENSG00000102978,47.6
ENSG00000087008,ENSG00000170516,9.3
ENSG00000087008,ENSG00000105258,18.3
ENSG00000087008,ENSG00000125630,20.6
ENSG00000087008,ENSG00000187581,9.3
ENSG00000087008,ENSG00000132664,20.5
ENSG00000087008,ENSG00000241468,133.8
ENSG00000087008,ENSG00000145494,64.0
ENSG00000087008,ENSG00000144231,15.3
ENSG00000087008,ENSG00000148606,18.6
ENSG00000087008,ENSG00000161980,17.7
ENSG00000087008,ENSG00000163882,32.7
ENSG00000087008,ENSG00000160194,47.8
ENSG00000087008,ENSG00000168002,39.9
ENSG00000087008,ENSG00000171453,28.6
ENSG00000087008,ENSG00000177700,31.2
ENSG00000087008,ENSG00000186141,23.6
ENSG00000087008,ENSG00000149658,29.3
ENSG00000073756,ENSG00000019186,8.9
ENSG00000073756,ENSG00000104325,45.8
ENSG00000073756,ENSG00000113161,13.3
ENSG00000073756,ENSG00000054356,3.8
ENSG00000073756,ENSG00000055609,12.6
ENSG00000073756,ENSG00000077463,19.0
ENSG00000073756,ENSG00000067113,36.8
ENSG00000073756,ENSG00000145293,23.1
ENSG00000073756,ENSG00000105679,4.6
ENSG00000073756,ENSG00000137563,44.8
ENSG00000073756,ENSG00000160882,4.6
ENSG00000073756,ENSG00000108839,4.6
ENSG00000073756,ENSG00000120915,93.0
ENSG00000073756,ENSG00000087076,93.2
ENSG00000073756,ENSG00000143815,10.4
ENSG00000073756,ENSG00000164120,21.6
ENSG00000073756,ENSG00000138061,19.4
ENSG00000073756,ENSG00000117448,163.8
ENSG00000073756,ENSG00000166741,3.7
ENSG00000073756,ENSG00000007168,27.0
ENSG00000073756,ENSG00000003987,4.7
ENSG00000073756,ENSG00000078269,5.0
ENSG00000073756,ENSG00000072210,109.6
ENSG00000073756,ENSG00000119723,46.2
ENSG00000073756,ENSG00000036530,4.3
ENSG00000073756,ENSG00000116761,10.5
ENSG00000073756,ENSG00000135094,2.5
ENSG00000073756,ENSG00000171097,10.4
ENSG00000073756,ENSG00000211448,9.4
ENSG00000073756,ENSG00000133116,46.6
ENSG00000073756,ENSG00000132437,70.4
ENSG00000073756,ENSG00000147647,44.5
ENSG00000073756,ENSG00000092964,14.4
ENSG00000073756,ENSG00000104808,40.6
ENSG00000073756,ENSG00000001630,18.2
ENSG00000073756,ENSG00000052802,17.7
ENSG00000073756,ENSG00000133313,91.3
ENSG00000073756,ENSG00000003137,13.0
ENSG00000073756,ENSG00000106397,12.2
ENSG00000073756,ENSG00000136371,26.0
ENSG00000073756,ENSG00000177000,12.1
ENSG00000073756,ENSG00000108381,35.5
ENSG00000073756,ENSG00000198805,104.0
ENSG00000073756,ENSG00000125257,17.8
ENSG00000073756,ENSG00000036565,2.3
ENSG00000073756,ENSG00000168487,4.1
ENSG00000073756,ENSG00000103222,4.2
ENSG00000073756,ENSG00000165996,4.9
ENSG00000073756,ENSG00000163631,7.2
ENSG00000073756,ENSG00000004468,5.4
ENSG00000073756,ENSG00000103064,6.3
ENSG00000073756,ENSG00000003989,5.0
ENSG00000073756,ENSG00000198610,4.6
ENSG00000073756,ENSG00000165609,25.9
ENSG00000073756,ENSG00000007171,5.6
ENSG00000073756,ENSG00000079215,5.4
ENSG00000073756,ENSG00000100024,15.8
ENSG00000073756,ENSG00000169814,22.3
ENSG00000073756,ENSG00000186104,5.8
ENSG00000073756,ENSG00000143753,15.1
ENSG00000073756,ENSG00000172817,24.6
ENSG00000073756,ENSG00000125772,8.5
ENSG00000073756,ENSG00000013392,19.6
ENSG00000073756,ENSG00000083444,23.6
ENSG00000073756,ENSG00000103485,42.4
ENSG00000073756,ENSG00000112972,12.5
ENSG00000073756,ENSG00000088386,2.9
ENSG00000073756,ENSG00000112299,8.4
ENSG00000073756,ENSG00000121270,2.3
ENSG00000073756,ENSG00000111732,2.3
ENSG00000073756,ENSG00000078124,11.4
ENSG00000073756,ENSG00000107789,19.0
ENSG00000073756,ENSG00000128951,27.7
ENSG00000073756,ENSG00000129187,28.0
ENSG00000073756,ENSG00000090013,15.3
ENSG00000073756,ENSG00000132837,105.0
ENSG00000073756,ENSG00000138449,11.4
ENSG00000073756,ENSG00000139684,61.1
ENSG00000073756,ENSG00000113552,48.5
ENSG00000073756,ENSG00000100170,3.3
ENSG00000073756,ENSG00000108602,4.6
ENSG00000073756,ENSG00000214013,15.6
ENSG00000073756,ENSG00000257335,11.0
ENSG00000073756,ENSG00000119899,28.4
ENSG00000073756,ENSG00000164303,33.1
ENSG00000073756,ENSG00000162551,32.0
ENSG00000073756,ENSG00000072042,78.8
ENSG00000073756,ENSG00000180011,40.6
ENSG00000073756,ENSG00000145217,10.3
ENSG00000073756,ENSG00000165475,106.3
ENSG00000073756,ENSG00000060762,58.4
ENSG00000073756,ENSG00000111275,122.6
ENSG00000073756,ENSG00000088305,3.6
ENSG00000073756,ENSG00000138109,4.6
ENSG00000073756,ENSG00000100197,4.6
ENSG00000073756,ENSG00000138356,20.1
ENSG00000073756,ENSG00000109610,45.8
ENSG00000073756,ENSG00000203797,14.6
ENSG00000073756,ENSG00000100938,41.4
ENSG00000073756,ENSG00000116337,8.5
ENSG00000073756,ENSG00000152642,16.5
ENSG00000073756,ENSG00000151552,38.4
ENSG00000073756,ENSG00000142168,172.6
ENSG00000073756,ENSG00000197121,5.7
ENSG00000073756,ENSG00000171862,20.9
ENSG00000073756,ENSG00000144362,9.8
ENSG00000073756,ENSG00000107902,20.9
ENSG00000073756,ENSG00000185875,14.6
ENSG00000073756,ENSG00000121769,23.6
ENSG00000073756,ENSG00000169660,8.1
ENSG00000073756,ENSG00000172955,22.6
ENSG00000073756,ENSG00000100078,2.5
ENSG00000073756,ENSG00000101577,18.0
ENSG00000073756,ENSG00000114805,4.4
ENSG00000073756,ENSG00000111640,126.8
ENSG00000073756,ENSG00000159228,75.0
ENSG00000073756,ENSG00000179142,4.6
ENSG00000073756,ENSG00000165092,100.6
ENSG00000073756,ENSG00000115705,4.6
ENSG00000073756,ENSG00000109452,8.4
ENSG00000073756,ENSG00000054148,17.8
ENSG00000073756,ENSG00000139410,14.4
ENSG00000073756,ENSG00000137944,29.6
ENSG00000073756,ENSG00000211452,76.8
ENSG00000073756,ENSG00000134882,30.0
ENSG00000073756,ENSG00000170634,11.1
ENSG00000073756,ENSG00000115840,13.0
ENSG00000073756,ENSG00000150656,4.2
ENSG00000073756,ENSG00000145545,8.7
ENSG00000073756,ENSG00000140465,5.4
ENSG00000073756,ENSG00000116981,3.1
ENSG00000073756,ENSG00000131730,8.6
ENSG00000073756,ENSG00000047249,38.9
ENSG00000073756,ENSG00000108846,3.9
ENSG00000073756,ENSG00000165646,2.8
ENSG00000073756,ENSG00000182054,54.6
ENSG00000073756,ENSG00000180773,16.0
ENSG00000073756,ENSG00000139209,3.1
ENSG00000073756,ENSG00000166183,9.4
ENSG00000073756,ENSG00000105143,2.7
ENSG00000073756,ENSG00000135587,7.6
ENSG00000073756,ENSG00000168350,6.4
ENSG00000073756,ENSG00000105223,20.9
ENSG00000073756,ENSG00000180638,40.3
ENSG00000073756,ENSG00000163406,9.7
ENSG00000073756,ENSG00000205309,5.6
ENSG00000073756,ENSG00000158825,6.2
ENSG00000073756,ENSG00000104763,47.3
ENSG00000073756,ENSG00000103253,7.2
ENSG00000073756,ENSG00000086696,2.8
ENSG00000073756,ENSG00000182224,21.5
ENSG00000073756,ENSG00000163281,16.6
ENSG00000073756,ENSG00000163283,2.3
ENSG00000073756,ENSG00000073737,4.6
ENSG00000073756,ENSG00000155850,4.3
ENSG00000073756,ENSG00000109424,2.3
ENSG00000073756,ENSG00000107614,9.0
ENSG00000073756,ENSG00000165841,4.6
ENSG00000073756,ENSG00000244486,4.6
ENSG00000073756,ENSG00000137198,9.9
ENSG00000073756,ENSG00000142619,2.3
ENSG00000073756,ENSG00000118520,2.3
ENSG00000073756,ENSG00000241360,12.5
ENSG00000073756,ENSG00000197217,12.9
ENSG00000073756,ENSG00000136881,4.6
ENSG00000073756,ENSG00000100121,6.6
ENSG00000073756,ENSG00000064655,7.2
ENSG00000073756,ENSG00000105499,6.3
ENSG00000073756,ENSG00000100344,6.9
ENSG00000073756,ENSG00000100867,5.0
ENSG00000073756,ENSG00000185133,8.5
ENSG00000073756,ENSG00000148384,8.9
ENSG00000073756,ENSG00000145476,47.8
ENSG00000073756,ENSG00000166796,4.8
ENSG00000073756,ENSG00000130508,8.8
ENSG00000073756,ENSG00000167306,9.9
ENSG00000073756,ENSG00000186334,2.3
ENSG00000073756,ENSG00000170502,30.4
ENSG00000073756,ENSG00000095464,2.5
ENSG00000073756,ENSG00000106688,33.5
ENSG00000073756,ENSG00000168906,104.0
ENSG00000073756,ENSG00000129219,7.5
ENSG00000073756,ENSG00000152952,16.6
ENSG00000073756,ENSG00000166825,23.1
ENSG00000073756,ENSG00000163686,26.6
ENSG00000073756,ENSG00000184254,11.2
ENSG00000073756,ENSG00000119772,9.1
ENSG00000073756,ENSG00000076258,36.1
ENSG00000073756,ENSG00000103375,2.3
ENSG00000073756,ENSG00000133805,6.0
ENSG00000073756,ENSG00000141401,33.0
ENSG00000073756,ENSG00000142513,2.3
ENSG00000073756,ENSG00000204228,25.0
ENSG00000073756,ENSG00000142623,2.3
ENSG00000073756,ENSG00000132793,7.0
ENSG00000073756,ENSG00000119938,7.7
ENSG00000073756,ENSG00000197586,13.7
ENSG00000073756,ENSG00000177465,30.6
ENSG00000073756,ENSG00000130377,2.3
ENSG00000073756,ENSG00000131067,20.2
ENSG00000073756,ENSG00000196344,4.6
ENSG00000073756,ENSG00000116711,7.1
ENSG00000073756,ENSG00000115896,35.1
ENSG00000073756,ENSG00000101670,3.8
ENSG00000073756,ENSG00000167468,77.6
ENSG00000073756,ENSG00000166800,4.8
ENSG00000073756,ENSG00000170525,24.4
ENSG00000073756,ENSG00000167114,23.4
ENSG00000073756,ENSG00000166428,3.2
ENSG00000073756,ENSG00000137841,3.4
ENSG00000073756,ENSG00000163295,2.5
ENSG00000073756,ENSG00000140522,2.5
ENSG00000073756,ENSG00000170786,4.6
ENSG00000073756,ENSG00000142182,9.2
ENSG00000073756,ENSG00000094963,7.3
ENSG00000073756,ENSG00000198077,4.6
ENSG00000073756,ENSG00000143727,41.2
ENSG00000073756,ENSG00000159339,2.4
ENSG00000073756,ENSG00000213160,9.4
ENSG00000073756,ENSG00000134324,9.9
ENSG00000073756,ENSG00000184227,37.4
ENSG00000073756,ENSG00000167311,2.7
ENSG00000073756,ENSG00000117215,2.3
ENSG00000073756,ENSG00000114771,2.3
ENSG00000073756,ENSG00000186529,23.8
ENSG00000073756,ENSG00000171989,4.6
ENSG00000073756,ENSG00000110719,4.4
ENSG00000073756,ENSG00000112541,11.1
ENSG00000073756,ENSG00000179598,5.7
ENSG00000073756,ENSG00000188611,2.7
ENSG00000073756,ENSG00000139988,20.0
ENSG00000073756,ENSG00000131781,11.3
ENSG00000073756,ENSG00000255974,4.6
ENSG00000073756,ENSG00000060069,10.4
ENSG00000073756,ENSG00000072135,11.4
ENSG00000073756,ENSG00000198704,2.3
ENSG00000073756,ENSG00000117410,43.1
ENSG00000073756,ENSG00000141424,14.6
ENSG00000073756,ENSG00000181804,6.0
ENSG00000073756,ENSG00000198099,4.6
ENSG00000073756,ENSG00000076201,13.4
ENSG00000073756,ENSG00000213639,27.8
ENSG00000073756,ENSG00000137869,4.6
ENSG00000073756,ENSG00000211445,846.5
ENSG00000073756,ENSG00000185013,2.4
ENSG00000073756,ENSG00000141873,9.8
ENSG00000073756,ENSG00000074211,3.5
ENSG00000073756,ENSG00000224586,2.3
ENSG00000073756,ENSG00000145439,59.8
ENSG00000073756,ENSG00000146587,10.6
ENSG00000073756,ENSG00000159720,36.0
ENSG00000073756,ENSG00000115252,39.4
ENSG00000073756,ENSG00000143570,24.5
ENSG00000073756,ENSG00000149527,3.1
ENSG00000073756,ENSG00000233276,1.0
ENSG00000073756,ENSG00000132681,2.3
ENSG00000073756,ENSG00000182621,12.3
ENSG00000073756,ENSG00000171885,5.0
ENSG00000073756,ENSG00000080031,2.3
ENSG00000073756,ENSG00000175535,2.3
ENSG00000073756,ENSG00000185883,80.3
ENSG00000073756,ENSG00000165794,2.3
ENSG00000073756,ENSG00000240583,158.8
ENSG00000073756,ENSG00000170231,2.3
ENSG00000073756,ENSG00000081913,6.3
ENSG00000073756,ENSG00000156795,15.9
ENSG00000073756,ENSG00000132915,2.3
ENSG00000073756,ENSG00000137731,152.2
ENSG00000073756,ENSG00000175505,6.3
ENSG00000073756,ENSG00000172264,7.9
ENSG00000073756,ENSG00000172831,24.8
ENSG00000073756,ENSG00000100034,10.2
ENSG00000073756,ENSG00000203837,2.3
ENSG00000073756,ENSG00000138735,4.7
ENSG00000073756,ENSG00000185015,11.6
ENSG00000073756,ENSG00000100614,25.1
ENSG00000073756,ENSG00000147548,16.5
ENSG00000073756,ENSG00000184381,9.8
ENSG00000073756,ENSG00000152270,4.7
ENSG00000073756,ENSG00000184860,9.8
ENSG00000073756,ENSG00000160539,4.2
ENSG00000073756,ENSG00000188089,2.3
ENSG00000073756,ENSG00000186153,43.0
ENSG00000073756,ENSG00000104313,2.9
ENSG00000073756,ENSG00000170364,12.4
ENSG00000073756,ENSG00000188257,3.0
ENSG00000073756,ENSG00000163719,16.4
ENSG00000073756,ENSG00000160191,14.8
ENSG00000073756,ENSG00000105426,11.4
ENSG00000073756,ENSG00000112425,10.3
ENSG00000073756,ENSG00000176715,25.4
ENSG00000073756,ENSG00000165688,18.9
ENSG00000073756,ENSG00000172572,6.0
ENSG00000073756,ENSG00000185420,11.2
ENSG00000073756,ENSG00000110786,3.4
ENSG00000073756,ENSG00000205808,7.7
ENSG00000073756,ENSG00000211456,34.2
ENSG00000073756,ENSG00000240857,36.2
ENSG00000073756,ENSG00000120910,11.1
ENSG00000073756,ENSG00000112319,8.4
ENSG00000073756,ENSG00000122484,10.4
ENSG00000073756,ENSG00000127952,17.1
ENSG00000073756,ENSG00000127329,19.1
ENSG00000073756,ENSG00000137713,10.7
ENSG00000073756,ENSG00000138166,6.8
ENSG00000073756,ENSG00000139318,18.1
ENSG00000073756,ENSG00000132670,24.4
ENSG00000073756,ENSG00000144677,29.0
ENSG00000073756,ENSG00000149599,12.5
ENSG00000073756,ENSG00000154415,2.3
ENSG00000073756,ENSG00000158050,3.6
ENSG00000073756,ENSG00000158716,23.6
ENSG00000073756,ENSG00000160075,40.2
ENSG00000073756,ENSG00000163644,14.1
ENSG00000073756,ENSG00000152104,12.3
ENSG00000073756,ENSG00000152894,15.6
ENSG00000073756,ENSG00000164332,18.1
ENSG00000073756,ENSG00000153707,13.7
ENSG00000073756,ENSG00000167065,6.3
ENSG00000073756,ENSG00000155093,4.3
ENSG00000073756,ENSG00000169410,20.2
ENSG00000073756,ENSG00000198842,2.3
ENSG00000073756,ENSG00000247077,12.2
ENSG00000073756,ENSG00000186009,2.3
ENSG00000073756,ENSG00000143921,2.3
ENSG00000073756,ENSG00000172613,6.1
ENSG00000073756,ENSG00000118363,60.6
ENSG00000073756,ENSG00000113575,34.0
ENSG00000073756,ENSG00000163399,143.3
ENSG00000073756,ENSG00000145321,4.3
ENSG00000073756,ENSG00000166562,34.0
ENSG00000073756,ENSG00000154518,66.2
ENSG00000073756,ENSG00000156411,45.3
ENSG00000073756,ENSG00000160471,2.3
ENSG00000073756,ENSG00000161281,7.3
ENSG00000073756,ENSG00000170516,2.3
ENSG00000073756,ENSG00000187581,2.3
ENSG00000073756,ENSG00000241468,59.9
ENSG00000073756,ENSG00000145494,25.0
ENSG00000073756,ENSG00000160194,16.9
ENSG00000019186,ENSG00000117054,157.4
ENSG00000019186,ENSG00000104325,102.2
ENSG00000019186,ENSG00000054356,9.1
ENSG00000019186,ENSG00000077463,29.6
ENSG00000019186,ENSG00000067113,42.1
ENSG00000019186,ENSG00000145293,28.4
ENSG00000019186,ENSG00000105679,15.2
ENSG00000019186,ENSG00000137563,50.1
ENSG00000019186,ENSG00000120915,103.6
ENSG00000019186,ENSG00000087076,103.8
ENSG00000019186,ENSG00000164120,32.2
ENSG00000019186,ENSG00000138061,30.0
ENSG00000019186,ENSG00000117448,174.4
ENSG00000019186,ENSG00000007168,32.3
ENSG00000019186,ENSG00000003987,10.0
ENSG00000019186,ENSG00000078269,10.3
ENSG00000019186,ENSG00000115361,49.8
ENSG00000019186,ENSG00000072210,120.2
ENSG00000019186,ENSG00000119723,56.8
ENSG00000019186,ENSG00000036530,9.6
ENSG00000019186,ENSG00000008311,44.0
ENSG00000019186,ENSG00000116761,15.8
ENSG00000019186,ENSG00000135094,7.8
ENSG00000019186,ENSG00000171097,15.7
ENSG00000019186,ENSG00000211448,20.0
ENSG00000019186,ENSG00000133116,51.9
ENSG00000019186,ENSG00000132437,75.7
ENSG00000019186,ENSG00000147647,49.8
ENSG00000019186,ENSG00000092964,19.7
ENSG00000019186,ENSG00000104808,51.2
ENSG00000019186,ENSG00000133313,96.6
ENSG00000019186,ENSG00000003137,11.8
ENSG00000019186,ENSG00000108381,40.8
ENSG00000019186,ENSG00000198805,57.3
ENSG00000019186,ENSG00000125257,23.1
ENSG00000019186,ENSG00000036565,7.6
ENSG00000019186,ENSG00000168487,9.4
ENSG00000019186,ENSG00000103222,9.5
ENSG00000019186,ENSG00000165996,10.2
ENSG00000019186,ENSG00000163631,12.5
ENSG00000019186,ENSG00000021826,7.8
ENSG00000019186,ENSG00000004468,16.0
ENSG00000019186,ENSG00000103064,11.6
ENSG00000019186,ENSG00000198610,15.2
ENSG00000019186,ENSG00000165609,31.2
ENSG00000019186,ENSG00000007171,16.2
ENSG00000019186,ENSG00000079215,10.7
ENSG00000019186,ENSG00000100024,21.1
ENSG00000019186,ENSG00000169814,27.6
ENSG00000019186,ENSG00000186104,11.1
ENSG00000019186,ENSG00000125772,13.8
ENSG00000019186,ENSG00000013392,30.2
ENSG00000019186,ENSG00000082212,36.2
ENSG00000019186,ENSG00000112972,17.8
ENSG00000019186,ENSG00000088386,8.2
ENSG00000019186,ENSG00000112299,13.7
ENSG00000019186,ENSG00000121270,7.6
ENSG00000019186,ENSG00000111732,7.6
ENSG00000019186,ENSG00000078124,16.7
ENSG00000019186,ENSG00000107789,24.3
ENSG00000019186,ENSG00000128951,33.0
ENSG00000019186,ENSG00000129187,33.3
ENSG00000019186,ENSG00000132837,115.6
ENSG00000019186,ENSG00000138449,16.7
ENSG00000019186,ENSG00000139684,66.4
ENSG00000019186,ENSG00000113552,53.8
ENSG00000019186,ENSG00000100170,8.6
ENSG00000019186,ENSG00000108602,15.2
ENSG00000019186,ENSG00000214013,20.9
ENSG00000019186,ENSG00000257335,16.3
ENSG00000019186,ENSG00000119899,19.5
ENSG00000019186,ENSG00000164303,38.4
ENSG00000019186,ENSG00000162551,37.3
ENSG00000019186,ENSG00000072042,89.4
ENSG00000019186,ENSG00000180011,51.2
ENSG00000019186,ENSG00000145217,15.6
ENSG00000019186,ENSG00000165475,223.2
ENSG00000019186,ENSG00000060762,63.7
ENSG00000019186,ENSG00000111275,133.2
ENSG00000019186,ENSG00000112294,52.0
ENSG00000019186,ENSG00000138109,7.6
ENSG00000019186,ENSG00000100197,7.6
ENSG00000019186,ENSG00000138356,50.8
ENSG00000019186,ENSG00000109610,28.2
ENSG00000019186,ENSG00000116337,13.8
ENSG00000019186,ENSG00000142168,91.6
ENSG00000019186,ENSG00000171862,26.2
ENSG00000019186,ENSG00000144362,15.1
ENSG00000019186,ENSG00000107902,26.2
ENSG00000019186,ENSG00000185875,19.9
